tCustomerCode,tCompanyCode,tCompany,tAyalaCode,tCustomerType,tCompanyName,tLastname,tFirstname,tMiddlename,tSuffix,tNickname,tCivilStatus,tTitle,tPrimaryAddress,tMobile,tLandline,tEmail,tGender,tTin,dBirthdate,tCustomerClassification,tServiceClassification,tTenure,dTenure,tFacebookAccount,iTotalPurchase,iTotalReceivables,tAssignedSE,tRecentSA,iCreditTerms,tContactPerson,tNatureofBusiness,tLastUpdate,bARC,tARCSubsidiary,tARCNumber,dARCValidity,bPotential
142356,IDI,IDI,148831,I,,CAREY,THOMAS,CAREY,,,MARRIED,,BARANGAY 20 PASAY CITY,9170004026,7784026,@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,06/06/2018,,686000,138810,"ROMA, ROBERTO ANGELO ",,,,,06/04/2018,0,,,,
142358,IDI,IDI,148832,I,,DELACRUZ,BOONE,FARRELL,,,MARRIED,,SAN MIGUEL PASIG CITY,9170004027,7784027,romasanta@gmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,31/05/2018,,1420000,1420000,"DOMINGO, DENNIS JOVEN A.",,,,,06/05/2018,0,,,,
141532,IDI,IDI,148833,I,,MURRAY,MARTINEZ,ADAMS,,,MARRIED,,"SAN ISIDRO CAINTA, RIZAL",9170004028,7784028,gemma_nsobrevega@yahoo.com@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,28/02/2018,,1416963.04,1491364,"DOLENDO, NIKKA .",,,,,12/14/17,0,,,,
141759,IDI,IDI,148834,I,,GUERRA,WALL,VALENZUELA,,,,,BGY. SANTOLAN PASIG CITY,9170004029,7784029,noemail@gmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,16/01/2018,,,10000,"ILAGAN, JUSTIN MAYER ",,,,,1/16/18,0,,,,
141869,IDI,IDI,148835,I,,FERNANDEZ,HANEY,MAHONEY,,,MARRIED,,TONDO MANILA,9170004030,7784030,NONE@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,31/01/2018,,1480000,1518800,"JUNIO, ERUBEN .",,,,,1/31/18,0,,,,
140174,IDI,IDI,95492,I,,CLARKE,CHOI,BALDWIN,,,MARRIED,,SAN MIGUEL PASIG CITY,9170004031,7784031,jose.ratilla@cebupac.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,29/04/2017,,1450000,,"BIASON, RENZ OLIVER V",,,,,05/02/2017,0,,,,
140597,IDI,IDI,69083,I,,SHAFFER,WONG,BRUCE,,,MARRIED,ENGR.,OLD STA. MESA MANILA,9170004032,7784032,ASSIR_AGUILA@YAHOO.COM@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,21/07/2017,,1450000,368281,"SAMANIEGO, JAY BERNARD T",,,,,07/07/2017,0,,,,
141235,IDI,IDI,148836,I,,STAFFORD,BAXTER,WELLS,,,MARRIED,,SAMPALOC MANILA,9170004033,7784033,NOEMAIL@GMAIL.COM@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,17/10/2017,,1201269,275088,"REGIDOR, CATH .",,,,,10/16/17,0,,,,
141533,IDI,IDI,148843,I,,STEVENSON,#N/A,MCNEIL,,,MARRIED,,BARANGAY 599 MANILA,9170004034,7784034,NOEMAIL@NOEMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,15/12/2017,,2800000,1411720,"DOMINGO, DENNIS JOVEN A.",,,,,12/15/17,0,,,,
141535,IDI,IDI,148844,I,,KING,KELLER,HUGHES,,,MARRIED,,"CANLUBANG CALAMBA CITY, LAGUNA",9170004035,7784035,DOCFMV@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,31/01/2018,,1400716.8,10826.8,"BIASON, RENZ OLIVER V",,,,,12/15/17,0,,,,
141536,IDI,IDI,148845,I,,FULLER,SHAH,AGUILAR,,,MARRIED,,PILAR VILLAGE LAS PINAS CITY,9170004036,7784036,MICHAEL.DENNIS.OGILVIE@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,27/12/2017,,1205660,1225770,"CARAMIHAN, ACE ",,,,,12/15/17,1,Volkswagen,ACC-257165,,
141539,IDI,IDI,148846,I,,YATES,DUNCAN,WALLS,,,MARRIED,MR.,PAMPLONA LAS PINAS CITY,9170004037,7784037,casupang.john@ metromovers.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,15/12/2017,,,886000,,,,,,,0,,,,
141540,IDI,IDI,148847,I,,YODER,KENNEDY,SAVAGE,,,MARRIED,MR.,SAN ROQUE PASAY CITY,9170004038,7784038,JPT_ROSE@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,15/12/2017,,,,,,,,,,0,,,,
141541,IDI,IDI,148848,I,,DONALDSON,WOLFE,ROMERO,,,MARRIED,MS.,BRGY. KASILAWAN MAKATI CITY,9170004039,7784039,NOEMAIL@NOEMAIL.COM@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,15/12/2017,,,,,,,,,,0,,,,
141542,IDI,IDI,148849,I,,EATON,SMALL,STRICKLAND,,,MARRIED,,PUNTA STA ANA MANILA,9170004040,7784040,@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,15/12/2017,,858721.05,3563.55,"DOLENDO, NIKKA .",,,,,12/15/17,0,,,,
141544,IDI,IDI,148850,I,,BAUTISTA,OCONNELL,CAMERON,,,MARRIED,,BRGY. MALAMIG MANDALUYONG CITY,9170004041,7784041,RSQUILALA@YAHOO.COM.PH@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,18/12/2017,,1221206,1236316,"JUNIO, ERUBEN .",,,,,12/15/17,0,,,,
141545,IDI,IDI,148851,I,,CAMPBELL,RICE,LEVY,,,MARRIED,,MALATE MANILA,9170004042,7784042,RRERMITA@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,15/12/2017,,1430000,1430000,"IMPORTA, KIRBY .",,,,,12/15/17,0,,,,
141547,IDI,IDI,148852,I,,MOON,LOVE,HALEY,,,MARRIED,,REPOSO MAKATI CITY,9170004043,7784043,@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,20/12/2017,,1430000,1481200,"DOLENDO, NIKKA .",,,,,12/17/17,1,Honda,ACC-007889,,
141548,IDI,IDI,20063,I,,WIGGINS,GOODWIN,OBRIEN,,,MARRIED,,CALZADA TAGUIG CITY,9170004044,7784044,MOKATIGBAK@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,21/12/2017,,1110965,1124465,"DOLENDO, NIKKA .",,,,,12/17/17,0,,,,
141552,IDI,IDI,140207,I,,POWERS,COLE,CARDENAS,,,MARRIED,,SAMPALOC MANILA,9170004045,7784045,@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,27/06/2018,,240,240,"CARAMIHAN, ACE ",,,,,12/18/17,0,,,,
141553,IDI,IDI,148853,I,,VILLANUEVA,MYERS,PINEDA,,,MARRIED,,"MOLINO BACOOR, CAVITE",9170004046,7784046,JOSE.CATEQUISTA@CITADEL.COM.PH@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,29/12/2017,,1823712.5,581110,"MANAHAN, DIANN KATRINE K",,,,,12/18/17,0,,,,
141554,IDI,IDI,111783,I,,FOWLER,NAVARRO,JENKINS,,,MARRIED,,BGY KAPITOLYO PASIG CITY,9170004047,7784047,JOANNA.CHEOCK@FAITH.EDU.PH@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,22/12/2017,,1247468.33,1226050,"JUNIO, ERUBEN .",,,,,12/18/17,0,,,,
141632,IDI,IDI,118701,I,,ORTEGA,SWANSON,WALLS,,,MARRIED,,NEW MAN QUEZON CITY,9170004048,7784048,PBUWISIA@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,28/12/2017,,1200000,1213500,"ILAGAN, JUSTIN MAYER ",,,,,12/27/17,0,,,,
141633,IDI,IDI,148854,I,,FLOWERS,SMALL,LAM,,,MARRIED,MS.,SANTOLAN PASIG CITY,9170004049,7784049,MAESEDIGO@GMAIL.COM@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,29/12/2017,,1100000,15110,"BAUTISTA, PAOLO MIGUEL I",,,,,12/27/17,0,,,,
141635,IDI,IDI,74755,I,,KIDD,PRINCE,HOGAN,,,MARRIED,,MATANDANG BALARA QUEZON CITY,9170004050,7784050,JOEYS_812@YAHOO.COM@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,28/02/2018,,1350000,280110,"JUNIO, ERUBEN .",,,,,12/27/17,0,,,,
141637,IDI,IDI,148855,I,,NICHOLSON,STOKES,FRENCH,,MALOU,MARRIED,,"BARANGAY 15 (KILYAWAN) CAVITE CITY, CAVITE",9170004051,7784051,malousantiago@yahoo.com@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,28/12/2017,,1210090.33,445200.33,"JUNIO, ERUBEN .",,,,,12/27/17,0,,,,
141638,IDI,IDI,148856,I,,HUMPHREY,ENGLISH,HOLLAND,,,SINGLE,MS.,STA ANA MANILA,9170004052,7784052,MCPRATS@YAHOO.COM@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,29/12/2017,,2293700,900233,"CARAMIHAN, ACE ",,,,,12/27/17,0,,,,
141639,IDI,IDI,148857,I,,VALENTINE,COOLEY,MOSLEY,,,SINGLE,,BETTER LIVING PARANAQUE CITY,9170004053,7784053,@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,27/12/2017,,,10000,"BIASON, RENZ OLIVER V",,,,,12/27/17,0,,,,
141607,IDI,IDI,148858,I,,MORAN,POTTS,MCLEAN,,,MARRIED,,"SAN LORENZO SANTA ROSA CITY, LAGUNA",9170004054,7784054,GEORGEFLORDELIZA@GMAIL.COM@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,28/02/2018,,1501200,1560900,"ROMA, ROBERTO ANGELO ",,,,,12/22/17,1,Volkswagen,ACC-260662,,
141608,IDI,IDI,148859,I,,CALLAHAN,POTTS,OLSON,,,MARRIED,MR.,BEL AIR 2 MAKATI CITY,9170004055,7784055,ADRIANALVARAN@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,26/12/2017,,2688676,918100,"ROMA, ROBERTO ANGELO ",,,,,12/22/17,0,,,,
141612,IDI,IDI,148860,I,,OLSON,SALINAS,SCHROEDER,,,MARRIED,,SANTA LUCIA PASIG CITY,9170004056,7784056,mariaemylyn@gmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,23/12/2017,,,10000,"SAMANIEGO, JESUS RICARDO C",,,,,12/23/17,0,,,,
141589,IDI,IDI,148861,I,,LARA,DUNN,MARTINEZ,,,SINGLE,,"BARANGAY SAN CARLOS HEIGHTS BINANGONAN, RIZAL",9170004057,7784057,@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,21/12/2017,,,10000,"ROMA, ROBERTO ANGELO ",,,,,12/21/17,0,,,,
141590,IDI,IDI,148862,I,,RAYMOND,GARZA,LEON,,,MARRIED,,KAPITOLYO PASIG CITY,9170004058,7784058,JOHNCARLOZUNIGA@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,27/12/2017,,1220960.33,276080,"DOLENDO, NIKKA .",,,,,12/21/17,0,,,,
390503,HCMI,HCMI,148906,I,,VARGAS,REILLY,SAMPSON,,,Single,Mr.,DON BOSCO PARANAQUE CITY,9170004059,7784059,JONLESLIEGO@YAHOO.COM@YAHOO.COM,Male,,01/01/1900,,,,09/05/2018,,0,0,,,0,,,05/09/2018,0,,,,
388069,HCMI,HCMI,148907,I,,SAWYER,JOHNSTON,DICKERSON,,,Married,Mr.,"SAN VICENTE SAN PEDRO, LAGUNA",9170004060,7784060,NAPOLEONALCANTARA3332@YAHOO.COM@YAHOO.COM,Male,,01/01/1900,,,,26/02/2018,,0,0,,,0,,,2/26/18,0,,,,
386556,HCMI,HCMI,148908,I,,GLENN,VAZQUEZ,TERRELL,,,Married,Mr.,KAMUNING QUEZON CITY,9170004061,7784061,BLAROZA@GMAIL.COM@YAHOO.COM,Male,,01/01/1900,,,,18/01/2018,,0,0,,,0,,,1/18/18,0,,,,
374869,HCMI,HCMI,148909,I,,GAINES,DOUGHERTY,HOLDEN,,,Married,Ms.,UGONG PASIG CITY,9170004062,7784062,NA@YAHOO.COM,Female,,01/01/1900,,,,22/05/2017,,,,,,,,,5/22/17,0,,,,
141760,IDI,IDI,148910,I,,PETTY,MORAN,ARCHER,,,MARRIED,,LA LOMA QUEZON CITY,9170004063,7784063,DOUGLAS.YBALLE@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,31/01/2018,,2830000,1235000,"DOMINGO, DENNIS JOVEN A.",,,,,1/17/18,0,,,,
141762,IDI,IDI,148911,I,,CHASE,COSTA,ORTIZ,,,SINGLE,,ORANBO PASIG CITY,9170004064,7784064,@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,18/01/2018,,1300000,711156,"ILAGAN, JUSTIN MAYER ",,,,,1/17/18,0,,,,
141767,IDI,IDI,148912,I,,CARROLL,KING,EATON,,,MARRIED,,CONCEPCION TARLAC,9170004065,7784065,cjsthinker@gmail.com@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,19/01/2018,,1430000,1440110,"DOMINGO, DENNIS JOVEN A.",,,,,1/18/18,1,Volkswagen,ACC-257621,,
141770,IDI,IDI,148913,I,,MATTHEWS,GARRISON,HOLMES,,,MARRIED,MR.,SUCAT PARANAQUE CITY,9170004066,7784066,AFDEVERA888@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,16/06/2018,,11517,19017,,,,,,,0,,,,
141774,IDI,IDI,148914,I,,WOLFE,CONTRERAS,MCMILLAN,,,MARRIED,MS.,MAGALLANES MAKATI CITY,9170004067,7784067,MARJSMERCED@GMAIL.COM@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,23/01/2018,,1215240.61,270350.61,"JUNIO, ERUBEN .",,,,,1/19/18,0,,,,
141741,IDI,IDI,148915,I,,HULL,LUCERO,BRAUN,,,MARRIED,,VILLAMOR AIR BASE PASAY CITY,9170004068,7784068,ELENASANCHEZ@GMAIL.COM@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,03/02/2018,,5297.52,,,,,,,,0,,,,
141747,IDI,IDI,148916,I,,BAKER,ACOSTA,NORTON,,,MARRIED,,BATASAN HILLS QUEZON CITY,9170004069,7784069,ALINA@AF2100.COM@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,15/01/2018,,1300000,,"MANAHAN, DIANN KATRINE K",,,,,1/15/18,0,,,,
141732,IDI,IDI,148917,I,,ARIAS,VALENZUELA,CERVANTES,,,MARRIED,MR.,BATASAN QUEZON CITY,9170004070,7784070,@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,26/01/2018,,1315240.61,763643.61,"LEANG, AARON CHRIS YAP ",,,,,01/09/2018,1,Volkswagen,ACC-255814,,
141735,IDI,IDI,148918,I,,PENNINGTON,BARR,MONTES,,,MARRIED,,PROJECT 4 QUEZON CITY,9170004071,7784071,MICHELLE_J_GONZALES@YAHOO.COM@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,23/03/2018,,55055.08,55055.08,,,,,,,0,,,,
141620,IDI,IDI,148919,I,,COOLEY,BUTLER,CHAN,,,MARRIED,,STA. CRUZ MANILA,9170004072,7784072,MARILYNCHUASY@YAHOO.COM@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,29/12/2017,,1308757,1322257,"MANAHAN, DIANN KATRINE K",,,,,12/26/17,0,,,,
141557,IDI,IDI,148920,I,,KIDD,SINGLETON,RICHARD,,,MARRIED,,"ALIMA BACOOR, CAVITE",9170004073,7784073,TEMPLAR_COTE@HOTMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,20/12/2017,,1216610.96,27766,"BIASON, RENZ OLIVER V",,,,,12/19/17,0,,,,
141558,IDI,IDI,148921,I,,DENNIS,TODD,WINTERS,,,MARRIED,MRS.,POBLACION MUNTINLUPA CITY,9170004074,7784074,MM.BONDOC@GMAIL.COM@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,19/12/2017,,1390000,1405110,"LEANG, AARON CHRIS YAP ",,,Maria Margarita Bondoc,,12/19/17,1,Volkswagen,ACC-255813,,
141715,IDI,IDI,148922,I,,NORRIS,NICHOLSON,PARRISH,,,MARRIED,,BRGY OLYMPIA MAKATI CITY,9170004075,7784075,hcadiz@ph.net@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,08/01/2018,,,10000,"ACEBO, MYLENE ",,,,,01/08/2018,0,,,,
141717,IDI,IDI,148923,I,,GONZALEZ,CURRY,CLAY,,,MARRIED,,ADDITION HILLS SAN JUAN,9170004076,7784076,HOWARDSAYCHAN@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,09/01/2018,,3038930,286040,"SAMANIEGO, JESUS RICARDO C",,,,,01/08/2018,0,,,,
141719,IDI,IDI,148924,I,,ROBERTS,MAXWELL,KERR,,,SEPERATED,,PUTATAN MUNTINLUPA CITY,9170004077,7784077,tony_agustin@yahoo.com@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,08/01/2018,,,10000,"PLACENTE, KRISHA ANN THERESE H",,,,,01/08/2018,0,,,,
141720,IDI,IDI,148925,I,,CANNON,SHANNON,FARRELL,,,MARRIED,,"BAYAN LUMA 6 IMUS, CAVITE",9170004078,7784078,joe.ngaw@yahoo.com@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,11/01/2018,,1200000,1250300,"JUNIO, ERUBEN .",,,,,01/08/2018,0,,,,
141721,IDI,IDI,148926,I,,PONCE,GRIMES,ODOM,,,MARRIED,,"SAN ISIDRO CAINTA, RIZAL",9170004079,7784079,RRUEDA@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,24/01/2018,,1201160,1201160,"IMPORTA, KIRBY .",,,,,01/08/2018,0,,,,
141724,IDI,IDI,148927,I,,BEST,MCKINNEY,BROWNING,,,MARRIED,,"SANTA CRUZ ANTIPOLO CITY, RIZAL",9170004080,7784080,astt@hotmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,08/01/2018,,,10000,"BIASON, RENZ OLIVER V",,,,,01/08/2018,0,,,,
141725,IDI,IDI,148928,I,,BENJAMIN,GROSS,WEBER,,,MARRIED,,BACLARAN PARANAQUE CITY,9170004081,7784081,AVATAR019@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,08/01/2018,,,10000,"BIASON, RENZ OLIVER V",,,,,01/08/2018,0,,,,
141727,IDI,IDI,148929,I,,ROMAN,HIGGINS,ROWLAND,,,MARRIED,MR.,TALON DOS LAS PINAS CITY,9170004082,7784082,GPBALENTON@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,10/01/2018,,1205010,19510,"BAUTISTA, PAOLO MIGUEL I",,,,,01/09/2018,0,,,,
141674,IDI,IDI,148930,I,,NOVAK,WOODARD,LYNN,,,MARRIED,,"LABUIN PILA, LAGUNA",9170004083,7784083,m.olfindo@gmail.com@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,28/02/2018,,1400000,1410110,"JUNIO, ERUBEN .",,,,,12/29/17,0,,,,
141675,IDI,IDI,148931,I,,MOORE,OSBORN,MONTES,,,MARRIED,MR.,BRGY. AYALA ALABANG MUNTINLUPA CITY,9170004084,7784084,DTRCONSULTANCY@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,29/12/2017,,1203700,255110,"REGIDOR, CATH .",,,,,12/29/17,0,,,,
141676,IDI,IDI,148932,I,,CASE,OSBORNE,SHEA,,,MARRIED,MRS.,SANTOLAN PASIG CITY,9170004085,7784085,pamalbertn@gmail.com@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,15/02/2018,,1490000,567790,"SAMANIEGO, JESUS RICARDO C",,,,,12/29/17,0,,,,
141871,IDI,IDI,148947,I,,INGRAM,CASEY,HERRERA,,,SINGLE,,"LIPA CITY LIPA CITY, BATANGAS",9170004086,7784086,rmkdychiao@gmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,31/01/2018,,1335000,1373000,"DOMINGO, DENNIS JOVEN A.",,,,,1/31/18,0,,,,
141872,IDI,IDI,148948,I,,STARK,BRAUN,BLACK,,,SINGLE,,BARANGAY 45 CALOOCAN CITY,9170004087,7784087,RMKDYCHIAO@GMAIL.COM@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,31/01/2018,,1195000,1230000,"DOMINGO, DENNIS JOVEN A.",,,,,1/31/18,1,Volkswagen,ACC-257620,,
141873,IDI,IDI,48091,I,,HUYNH,CLARKE,MCCANN,,,MARRIED,MR.,TAMBO PARANAQUE CITY,9170004088,7784088,NOEMAIL@NOEMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,01/02/2018,,,,,,,,,,0,,,,
141874,IDI,IDI,41138,I,,HOLLOWAY,JARVIS,BOND,,,MARRIED,,SALCEDO VILLAGE MAKATI CITY,9170004089,7784089,CARLOSA@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,05/02/2018,,1200000,1200000,"IMPORTA, KIRBY .",,,,,02/01/2018,0,,,,
141875,IDI,IDI,148949,I,,KENNEDY,MURRAY,HANNA,,,MARRIED,MS.,ALMANZA LAS PINAS CITY,9170004090,7784090,NOEMAIL@NOEMAIL.COM@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,01/02/2018,,,,,,,,,,0,,,,
141876,IDI,IDI,148950,I,,NEWMAN,HENRY,HERMAN,,,MARRIED,MR.,"SITIO GITNA ANTIPOLO CITY, RIZAL",9170004091,7784091,NOEMAIL@NOEMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,01/02/2018,,,,,,,,,,0,,,,
141877,IDI,IDI,52020,I,,ROLLINS,HUANG,FIELDS,,,MARRIED,MS.,"CANLALAY BINAN, LAGUNA",9170004092,7784092,RINA_J_CLAMOR@YAHOO.COM@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,01/02/2018,,,,,,,,,,0,,,,
141878,IDI,IDI,148951,I,,BLANKENSHIP,CONLEY,JACOBSON,,,MARRIED,MR.,DILIMAN QUEZON CITY,9170004093,7784093,NOEMAIL@NOEMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,01/02/2018,,,,,,,,,,0,,,,
141879,IDI,IDI,64890,I,,HUNT,STONE,HICKS,,,MARRIED,MR.,CUBAO QUEZON CITY,9170004094,7784094,vince.bernardino@gmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,01/02/2018,,,,,,,,,,0,,,,
141880,IDI,IDI,33336,I,,ROCHA,BLAKE,FARRELL,,,MARRIED,MR.,LIBIS QUEZON CITY,9170004095,7784095,noemail@noemail.com@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,01/02/2018,,,,,,,,,,0,,,,
141881,IDI,IDI,23927,I,,PRINCE,DICKSON,OLSEN,,,MARRIED,MR.,"PALIPAR DASMARINAS, CAVITE",9170004096,7784096,noemail@noemail.com@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,01/02/2018,,,,,,,,,,0,,,,
141882,IDI,IDI,148952,I,,BURGESS,MCDOWELL,TERRELL,,,MARRIED,MS.,"BALITI SAN FERNANDO CITY, PAMPANGA",9170004097,7784097,noemail@noemail.com@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,01/02/2018,,,,,,,,,,0,,,,
141883,IDI,IDI,120858,I,,FITZPATRICK,BASS,MASON,,,MARRIED,MR.,MANGGAHAN PASIG CITY,9170004098,7784098,noemail@noemail.com@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,01/02/2018,,,,,,,,,,0,,,,
141884,IDI,IDI,148953,I,,TREVINO,SHEPARD,POOLE,,,MARRIED,MS.,"BANAYBANAY CABUYAO, LAGUNA",9170004099,7784099,noemail@noemail.com@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,01/02/2018,,,,,,,,,,0,,,,
141885,IDI,IDI,148954,I,,FAULKNER,HENRY,MORA,,,MARRIED,,TAMBO PARANAQUE CITY,9170004100,7784100,patrickbacani@gmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,31/01/2018,,1340000,1348500,"DOMINGO, DENNIS JOVEN A.",,,,,02/01/2018,0,,,,
141886,IDI,IDI,148955,I,,DAVIS,OCONNELL,PENA,,,MARRIED,MS.,SALCEDO VILLAGE MAKATI CITY,9170004101,7784101,noemail@noemail.com@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,01/02/2018,,,,,,,,,,0,,,,
141887,IDI,IDI,2947,I,,NGUYEN,FIGUEROA,HESTER,,,MARRIED,MR.,PASONG TAMO MAKATI CITY,9170004102,7784102,noemail@noemail.com@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,01/02/2018,,,,,,,,,,0,,,,
140320,IDI,IDI,58495,I,,MCPHERSON,HOOD,IRWIN,,,,,"ANONAS URDANETA, PANGASINAN",9170004103,7784103,@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,31/05/2017,,23539.61,13439.62,"SAMANIEGO, JESUS RICARDO C",,,dino santos,,5/30/17,0,,,,
140322,IDI,IDI,148973,I,,CURTIS,BELL,REYES,,,MARRIED,,STA. ANA MANILA,9170004104,7784104,MARCREYES@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,31/07/2017,,1406200,1414700,"REGIDOR, CATH .",,,,,5/31/17,0,,,,
140323,IDI,IDI,148974,I,,LANDRY,WEEKS,PITTS,,,MARRIED,,ALABANG MUNTINLUPA CITY,9170004105,7784105,NNVALDES@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,30/06/2017,,1400000,771767,"JUNIO, ERUBEN .",,,,,5/31/17,0,,,,
140326,IDI,IDI,98908,I,,TUCKER,PAYNE,KAISER,,,MARRIED,,"BOLO BAUAN, BATANGAS",9170004106,7784106,RROJALES@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,06/06/2017,,2816231.9,67731.9,"PALAO, DESIREE L",,,,,5/31/17,0,,,,
140327,IDI,IDI,148975,I,,MCPHERSON,HODGES,GATES,,,MARRIED,MRS.,"BANLIC CALAMBA CITY, LAGUNA",9170004107,7784107,JUDY0NG@YAHOO.COM@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,31/05/2017,,1355898.6,321909.63,"SAMANIEGO, JESUS RICARDO C",,,judy ong,,5/31/17,0,,,,
140328,IDI,IDI,148976,I,,MILLER,BARNETT,THORNTON,,,MARRIED,,NEW MANILA QUEZON CITY,9170004108,7784108,RUFFY.FELIPE@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,06/06/2017,,1410546.45,1430156.45,"PALAO, DESIREE L",,,,,5/31/17,0,,,,
140329,IDI,IDI,148977,I,,CAMERON,HANNA,SHAW,,BETH,MARRIED,,"SILANGAN SAN CAINTA, RIZAL",9170004109,7784109,ELIZABETHPANGAN@HOTMAIL.COM@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,21/06/2017,,1554650,16260,"MANAHAN, DIANN KATRINE K",,,,,5/31/17,1,Volkswagen,ACC-230127,,
